year,month,usd
2005,1,3280
2005,1,1110
2005,1,3280
2005,1,3280
2005,1,3280
2005,1,2160
2005,1,3280
2005,1,3280
2005,1,3280
2005,1,3280
2005,1,3280
2005,1,3280
2005,1,3280
2005,1,3280
2005,1,3280
2005,1,3280
2005,2,3280
2005,2,3280
2005,2,3280
2005,2,3280
2005,2,3280
2005,2,3280
2005,2,3280
2005,2,3280
2005,2,3280
2005,2,3280
2005,2,3280
2005,2,3280
2005,2,3280
2005,2,3280
2005,2,3280
2005,2,3280
2005,2,3280
2005,2,2160
2005,2,3280
2005,2,3280
2005,2,3280
2005,3,3280
2005,3,3280
2005,3,3280
2005,3,2160
2005,3,3280
2005,3,3280
2005,3,3280
2005,3,3280
2005,3,3280
2005,3,3280
2005,3,3280
2005,4,2160
2005,4,3280
2005,4,3280
2005,4,3280
2005,4,3280
2005,4,3280
2005,4,3280
2005,4,3280
2005,4,3280
2005,4,3280
2005,4,3280
2005,4,3280
2005,4,3280
2005,4,3280
2005,4,3280
2005,4,3280
2005,4,2160
2005,4,3280
2005,4,3280
2005,4,3280
2005,4,3280
2005,4,3280
2005,4,3280
2005,5,3280
2005,5,3280
2005,5,-1120
2005,5,3280
2005,5,3280
2005,5,3280
2005,5,3280
2005,5,2160
2005,5,3280
2005,5,2780
2005,5,2780
2005,5,3280
2005,6,3280
2005,6,3280
2005,6,3280
2005,6,3280
2005,6,3280
2005,6,3280
2005,6,3280
2005,6,2160
2005,6,1110
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,2220
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,2160
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,11120
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,2160
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,16400
2005,7,3280
2005,7,3280
2005,7,25030
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,2160
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,7,3280
2005,8,3280
2005,8,2160
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,2160
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,6560
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,2160
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,8,3280
2005,9,1110
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,9,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,1110
2005,10,2160
2005,10,2220
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,10,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,2220
2005,11,-2170
2005,11,-3290
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,2220
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,2160
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,11,3280
2005,12,3280
2005,12,3280
2005,12,3280
2005,12,3280
2005,12,3280
2005,12,3280
2005,12,3280
2005,12,3280
2005,12,3280
2005,12,3280
2005,12,3280
2005,12,3280
2005,12,3280
2005,12,3280
2005,12,3280
2005,12,3280
2005,12,3280
2005,12,3280
2005,12,3280
2005,12,3280
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,1110
2006,1,1110
2006,1,1110
2006,1,1110
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,1110
2006,1,1110
2006,1,1110
2006,1,2160
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,3280
2006,1,2220
2006,1,3280
2006,2,3280
2006,2,1110
2006,2,3280
2006,2,2220
2006,2,3280
2006,2,2220
2006,2,3280
2006,2,3280
2006,2,3280
2006,2,3280
2006,2,3280
2006,2,6560
2006,2,3280
2006,2,3280
2006,2,2220
2006,2,3280
2006,2,3280
2006,2,3280
2006,3,3280
2006,3,2160
2006,3,3280
2006,3,3280
2006,3,3280
2006,3,3280
2006,3,3280
2006,3,3280
2006,3,3280
2006,3,3280
2006,3,3280
2006,3,3280
2006,3,3280
2006,3,3280
2006,3,3280
2006,3,3280
2006,3,3280
2006,3,3280
2006,4,3280
2006,4,3280
2006,4,0
2006,4,3280
2006,4,3280
2006,4,3280
2006,4,3280
2006,4,3280
2006,4,3280
2006,4,3280
2006,4,3280
2006,4,1110
2006,4,1110
2006,4,1110
2006,4,1110
2006,4,1110
2006,4,3280
2006,5,3280
2006,5,3280
2006,5,3280
2006,5,3280
2006,5,3280
2006,5,3280
2006,5,3280
2006,5,2160
2006,5,3280
2006,5,3280
2006,5,3280
2006,5,3280
2006,5,2160
2006,5,3280
2006,6,1110
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,2160
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,2160
2006,6,3280
2006,6,2160
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,2160
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,6,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,1110
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,25030
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,7,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,1110
2006,8,1110
2006,8,1110
2006,8,1110
2006,8,2160
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,2220
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,2160
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,2220
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,-3290
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,8,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,-3290
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,2220
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,9,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,1110
2006,10,1110
2006,10,1110
2006,10,1110
2006,10,1110
2006,10,2160
2006,10,3280
2006,10,3280
2006,10,2160
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,2220
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,10,3280
2006,11,1110
2006,11,1110
2006,11,1110
2006,11,1110
2006,11,1110
2006,11,1110
2006,11,1110
2006,11,2160
2006,11,3280
2006,11,3280
2006,11,3280
2006,11,3280
2006,11,3280
2006,11,3280
2006,11,3280
2006,11,3280
2006,11,3280
2006,11,3280
2006,11,3280
2006,11,3280
2006,11,3280
2006,11,3280
2006,11,3280
2006,11,3280
2006,11,2220
2006,11,3280
2006,11,3280
2006,11,3280
2006,11,3280
2006,11,3280
2006,12,3280
2006,12,2220
2006,12,3280
2006,12,3280
2006,12,3280
2006,12,3280
2006,12,3280
2006,12,3280
2006,12,3280
2006,12,3280
2006,12,3280
2006,12,3280
2006,12,3280
2006,12,3280
2006,12,3280
2006,12,3280
2006,12,3280
2006,12,3280
2006,12,3280
2007,1,3280
2007,1,3280
2007,1,3280
2007,1,3280
2007,1,3280
2007,1,6560
2007,1,3280
2007,1,3280
2007,1,3280
2007,1,3280
2007,1,3280
2007,1,3280
2007,1,3280
2007,1,3280
2007,1,3280
2007,1,3280
2007,1,3280
2007,1,3280
2007,1,3280
2007,1,3280
2007,1,3280
2007,1,3280
2007,2,3280
2007,2,3280
2007,2,3280
2007,2,3280
2007,2,3280
2007,2,3280
2007,2,3280
2007,2,3280
2007,2,3280
2007,2,-3290
2007,2,3280
2007,2,3280
2007,2,3280
2007,3,3280
2007,3,3280
2007,3,3280
2007,3,3280
2007,3,1110
2007,3,3280
2007,3,3280
2007,3,3280
2007,3,2220
2007,3,3280
2007,3,3280
2007,3,3280
2007,3,1110
2007,3,3280
2007,3,3280
2007,4,3280
2007,4,3280
2007,4,3280
2007,4,3280
2007,4,3280
2007,4,1110
2007,4,3280
2007,4,3280
2007,4,3280
2007,4,3280
2007,4,2220
2007,4,3280
2007,4,3280
2007,4,3280
2007,4,3280
2007,4,3280
2007,4,3280
2007,4,3280
2007,4,3280
2007,5,3280
2007,5,3280
2007,5,3280
2007,5,3280
2007,5,3280
2007,6,3280
2007,6,3610
2007,6,3280
2007,6,-2230
2007,6,3280
2007,6,3280
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,2500
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,-3620
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,6,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,2160
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,2500
2007,7,2500
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,3610
2007,7,2160
2007,7,3610
2007,7,3610
2007,8,1110
2007,8,1110
2007,8,3610
2007,8,2160
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,2500
2007,8,3610
2007,8,2500
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,8,3610
2007,9,3610
2007,9,3610
2007,9,3610
2007,9,2500
2007,9,3610
2007,9,3610
2007,9,3610
2007,9,3610
2007,9,3610
2007,9,3610
2007,9,3610
2007,9,3610
2007,9,3610
2007,9,3610
2007,9,3610
2007,9,3610
2007,9,3610
2007,9,10840
2007,9,3610
2007,9,3610
2007,9,3610
2007,9,3610
2007,9,3610
2007,9,3610
2007,9,3610
2007,9,3610
2007,9,3610
2007,9,3610
2007,10,3610
2007,10,3610
2007,10,3610
2007,10,3610
2007,10,3610
2007,10,3610
2007,10,3610
2007,10,3610
2007,10,3610
2007,10,3610
2007,10,3610
2007,10,3610
2007,10,3610
2007,10,3610
2007,10,3610
2007,10,3610
2007,10,3610
2007,10,3610
2007,10,3610
2007,10,3610
2007,10,3610
2007,10,3610
2007,11,3610
2007,11,3610
2007,11,3610
2007,11,2160
2007,11,3610
2007,11,3610
2007,11,3610
2007,11,3610
2007,11,3610
2007,11,3610
2007,11,3610
2007,11,3610
2007,11,3610
2007,11,3610
2007,11,3610
2007,11,3610
2007,11,6560
2007,12,3610
2007,12,3610
2007,12,3610
2007,12,3610
2007,12,3610
2007,12,3610
2007,12,3610
2007,12,3610
2007,12,3610
2007,12,3610
2007,12,3610
2007,12,3610
2007,12,3610
2007,12,3610
2008,1,3610
2008,1,3610
2008,1,3610
2008,1,3610
2008,1,3610
2008,1,3610
2008,1,3610
2008,1,3610
2008,1,7230
2008,1,3610
2008,1,3610
2008,1,3610
2008,1,3610
2008,1,3610
2008,1,3610
2008,1,3610
2008,1,1110
2008,1,1110
2008,1,1110
2008,1,1110
2008,1,1110
2008,1,2160
2008,1,3610
2008,1,3610
2008,1,3610
2008,1,3610
2008,1,3610
2008,1,3610
2008,1,3610
2008,2,3610
2008,2,3610
2008,2,3610
2008,2,3610
2008,2,3610
2008,2,3610
2008,2,3610
2008,2,2160
2008,2,3610
2008,2,3610
2008,2,3610
2008,2,3610
2008,2,3610
2008,2,3610
2008,2,3610
2008,2,3610
2008,2,3610
2008,2,3610
2008,2,3610
2008,2,3610
2008,2,3610
2008,2,3610
2008,2,2160
2008,2,3610
2008,3,3610
2008,3,3610
2008,3,2160
2008,3,2500
2008,3,3610
2008,3,3610
2008,3,3610
2008,3,3610
2008,3,3610
2008,3,3610
2008,3,3610
2008,3,3610
2008,4,3610
2008,4,3610
2008,4,3610
2008,4,3610
2008,4,3610
2008,4,3610
2008,4,-3620
2008,4,3610
2008,4,3610
2008,5,3610
2008,5,3610
2008,5,3610
2008,5,3610
2008,5,3610
2008,5,3610
2008,5,3610
2008,5,3610
2008,5,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,2160
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,6,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,1110
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,1110
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,2500
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,2500
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,3610
2008,7,2500
2008,7,3610
2008,7,2500
2008,7,3610
2008,7,3610
2008,7,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,1110
2008,8,1110
2008,8,1110
2008,8,1110
2008,8,1110
2008,8,1110
2008,8,1110
2008,8,1110
2008,8,1110
2008,8,1110
2008,8,1110
2008,8,1110
2008,8,3330
2008,8,1110
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,2500
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,8,3610
2008,9,3610
2008,9,3610
2008,9,2500
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,9,3610
2008,10,3610
2008,10,3610
2008,10,3610
2008,10,3610
2008,10,2500
2008,10,3610
2008,10,3610
2008,10,3610
2008,10,3610
2008,10,3610
2008,10,3610
2008,10,3610
2008,10,3610
2008,10,3610
2008,10,1110
2008,10,3610
2008,10,2500
2008,10,3610
2008,10,3610
2008,10,3610
2008,10,3610
2008,10,1110
2008,10,1110
2008,10,1110
2008,10,1110
2008,10,3610
2008,10,3610
2008,10,3610
2008,10,3610
2008,10,3610
2008,10,3610
2008,10,3610
2008,10,3610
2008,10,3610
2008,10,3610
2008,10,3610
2008,10,3610
2008,11,3610
2008,11,1110
2008,11,1110
2008,11,3610
2008,11,3610
2008,11,3610
2008,11,3610
2008,11,3610
2008,11,3610
2008,11,3610
2008,12,3610
2008,12,3610
2008,12,3610
2008,12,3610
2008,12,3610
2008,12,3610
2008,12,3610
2008,12,3610
2008,12,3610
2008,12,3610
2008,12,3610
2008,12,3610
2008,12,3610
2008,12,3610
2008,12,3610
2008,12,3610
2008,12,3610
2008,12,3610
2009,1,3610
2009,1,3610
2009,1,3610
2009,1,3610
2009,1,3610
2009,1,3610
2009,1,3610
2009,1,3610
2009,1,3330
2009,1,3610
2009,1,3610
2009,1,6560
2009,1,3610
2009,1,3610
2009,1,1110
2009,1,3610
2009,2,3610
2009,2,3610
2009,2,3610
2009,2,3610
2009,2,3610
2009,2,3610
2009,2,3610
2009,2,3610
2009,2,3610
2009,2,3610
2009,2,3610
2009,2,3610
2009,2,1110
2009,2,3610
2009,2,3610
2009,2,3610
2009,2,3610
2009,2,2160
2009,2,3610
2009,2,3610
2009,3,3610
2009,3,2500
2009,3,3610
2009,3,3610
2009,3,3610
2009,3,3610
2009,3,3610
2009,3,3610
2009,3,3610
2009,3,1110
2009,3,1110
2009,3,2160
2009,3,3610
2009,3,3610
2009,3,3610
2009,3,3610
2009,3,1110
2009,3,1110
2009,3,1110
2009,3,3610
2009,4,3610
2009,4,3610
2009,4,3610
2009,4,3610
2009,4,3610
2009,4,3610
2009,4,3610
2009,4,3610
2009,4,3610
2009,5,3610
2009,5,3610
2009,5,3610
2009,5,3890
2009,5,3890
2009,6,3890
2009,6,3890
2009,6,3890
2009,6,3890
2009,6,3610
2009,6,3890
2009,6,3890
2009,6,3890
2009,6,3890
